Site Code,Date (DDMMYYYY),Department,Hour,Actual Hours '22,Budget Rota Hours,Labour Model Hours
D6,2022-08-20 00:00:00,Servers,18,9,0,0
D7,2022-08-20 00:00:00,Barback,18,2,2,2
D7,2022-08-20 00:00:00,Bartender,18,6,6,5
D7,2022-08-20 00:00:00,Expo,18,6,2,2
D7,2022-08-20 00:00:00,Hosts,18,8,9,7
D7,2022-08-20 00:00:00,Runners,18,5,9,8
D7,2022-08-20 00:00:00,Servers,18,8,12,8
D8,2022-08-20 00:00:00,Barback,18,1,2,1
D8,2022-08-20 00:00:00,Bartender,18,3,5,3
D8,2022-08-20 00:00:00,Expo,18,2,1,1
D8,2022-08-20 00:00:00,Hosts,18,8,9,6
D8,2022-08-20 00:00:00,Runners,18,5,6,5
D8,2022-08-20 00:00:00,Servers,18,11,11,10
D1,2022-08-20 00:00:00,Barback,19,2,3,3
D1,2022-08-20 00:00:00,Bartender,19,5,7,5
D1,2022-08-20 00:00:00,Expo,19,2,2,1
D1,2022-08-20 00:00:00,Hosts,19,11,11,11
D1,2022-08-20 00:00:00,Runners,19,8,10,4
D1,2022-08-20 00:00:00,Servers,19,17,19,9
D2,2022-08-20 00:00:00,Barback,19,1,2,2
D2,2022-08-20 00:00:00,Bartender,19,6,9,5
D2,2022-08-20 00:00:00,Expo,19,3,2,2
D2,2022-08-20 00:00:00,Hosts,19,8,8,8
D2,2022-08-20 00:00:00,Runners,19,7,6,7
D2,2022-08-20 00:00:00,Servers,19,13,13,16
D3,2022-08-20 00:00:00,Barback,19,,4,3
D3,2022-08-20 00:00:00,Bartender,19,8,8,6
D3,2022-08-20 00:00:00,Expo,19,2,2,2
D3,2022-08-20 00:00:00,Hosts,19,7,12,11
D3,2022-08-20 00:00:00,Runners,19,11,9,11
D3,2022-08-20 00:00:00,Servers,19,15,16,17
D4,2022-08-20 00:00:00,Barback,19,2,2,2
D4,2022-08-20 00:00:00,Bartender,19,6,7,5
D4,2022-08-20 00:00:00,Expo,19,4,2,2
D4,2022-08-20 00:00:00,Hosts,19,9,11,9
D4,2022-08-20 00:00:00,Runners,19,7,7,6
D4,2022-08-20 00:00:00,Servers,19,11,14,14
D5,2022-08-20 00:00:00,Barback,19,1,2,2
D5,2022-08-20 00:00:00,Bartender,19,7,7,5
D5,2022-08-20 00:00:00,Expo,19,2,2,2
D5,2022-08-20 00:00:00,Hosts,19,10,9,8
D5,2022-08-20 00:00:00,Runners,19,5,6,6
D5,2022-08-20 00:00:00,Servers,19,11,10,13
D6,2022-08-20 00:00:00,Barback,19,2,0,0
D6,2022-08-20 00:00:00,Bartender,19,4,0,0
D6,2022-08-20 00:00:00,Expo,19,1,0,0
D6,2022-08-20 00:00:00,Hosts,19,6,0,0
D6,2022-08-20 00:00:00,Runners,19,7,0,0
D6,2022-08-20 00:00:00,Servers,19,9,0,0
D7,2022-08-20 00:00:00,Barback,19,2,2,2
D7,2022-08-20 00:00:00,Bartender,19,6,6,6
D7,2022-08-20 00:00:00,Expo,19,6,2,2
D7,2022-08-20 00:00:00,Hosts,19,8,9,9
D7,2022-08-20 00:00:00,Runners,19,5,9,10
D7,2022-08-20 00:00:00,Servers,19,8,12,10
D8,2022-08-20 00:00:00,Barback,19,1,2,1
D8,2022-08-20 00:00:00,Bartender,19,3,5,3
D8,2022-08-20 00:00:00,Expo,19,2,1,1
D8,2022-08-20 00:00:00,Hosts,19,8,9,5
D8,2022-08-20 00:00:00,Runners,19,5,6,4
D8,2022-08-20 00:00:00,Servers,19,11,11,9
D1,2022-08-20 00:00:00,Barback,20,2,3,3
D1,2022-08-20 00:00:00,Bartender,20,5,7,5
D1,2022-08-20 00:00:00,Expo,20,2,2,1
D1,2022-08-20 00:00:00,Hosts,20,11,11,11
D1,2022-08-20 00:00:00,Runners,20,8,10,4
D1,2022-08-20 00:00:00,Servers,20,17,19,9
D2,2022-08-20 00:00:00,Barback,20,1,2,2
D2,2022-08-20 00:00:00,Bartender,20,6,9,5
D2,2022-08-20 00:00:00,Expo,20,3,2,2
D2,2022-08-20 00:00:00,Hosts,20,8,8,8
D2,2022-08-20 00:00:00,Runners,20,7,6,7
D2,2022-08-20 00:00:00,Servers,20,13,13,14
D3,2022-08-20 00:00:00,Barback,20,,4,2
D3,2022-08-20 00:00:00,Bartender,20,8,8,5
D3,2022-08-20 00:00:00,Expo,20,2,2,2
D3,2022-08-20 00:00:00,Hosts,20,7,12,7
D3,2022-08-20 00:00:00,Runners,20,11,9,10
D3,2022-08-20 00:00:00,Servers,20,15,16,12
D4,2022-08-20 00:00:00,Barback,20,2,2,2
D4,2022-08-20 00:00:00,Bartender,20,6,7,5
D4,2022-08-20 00:00:00,Expo,20,4,2,2
D4,2022-08-20 00:00:00,Hosts,20,9,11,5
D4,2022-08-20 00:00:00,Runners,20,7,7,5
D4,2022-08-20 00:00:00,Servers,20,11,14,13
D5,2022-08-20 00:00:00,Barback,20,1,2,2
D5,2022-08-20 00:00:00,Bartender,20,7,7,5
D5,2022-08-20 00:00:00,Expo,20,2,2,2
D5,2022-08-20 00:00:00,Hosts,20,10,9,8
D5,2022-08-20 00:00:00,Runners,20,5,6,6
D5,2022-08-20 00:00:00,Servers,20,11,10,13
D6,2022-08-20 00:00:00,Barback,20,2,0,0
D6,2022-08-20 00:00:00,Bartender,20,4,0,0
D6,2022-08-20 00:00:00,Expo,20,1,0,0
D6,2022-08-20 00:00:00,Hosts,20,6,0,0
D6,2022-08-20 00:00:00,Runners,20,7,0,0
D6,2022-08-20 00:00:00,Servers,20,9,0,0
D7,2022-08-20 00:00:00,Barback,20,2,2,2
D7,2022-08-20 00:00:00,Bartender,20,6,6,6
D7,2022-08-20 00:00:00,Expo,20,6,2,2
D7,2022-08-20 00:00:00,Hosts,20,8,9,9
D7,2022-08-20 00:00:00,Runners,20,5,9,10
D7,2022-08-20 00:00:00,Servers,20,8,12,10
D8,2022-08-20 00:00:00,Barback,20,1,2,1
D8,2022-08-20 00:00:00,Bartender,20,3,5,3
D8,2022-08-20 00:00:00,Expo,20,2,1,1
D8,2022-08-20 00:00:00,Hosts,20,8,9,5
D8,2022-08-20 00:00:00,Runners,20,5,6,4
D8,2022-08-20 00:00:00,Servers,20,11,11,9
D1,2022-08-20 00:00:00,Barback,21,1,3,3
D1,2022-08-20 00:00:00,Bartender,21,3,7,5
D1,2022-08-20 00:00:00,Expo,21,1,2,1
D1,2022-08-20 00:00:00,Hosts,21,8,11,11
D1,2022-08-20 00:00:00,Runners,21,7,10,4
D1,2022-08-20 00:00:00,Servers,21,11,19,9
D2,2022-08-20 00:00:00,Barback,21,1,2,2
D2,2022-08-20 00:00:00,Bartender,21,4,9,5
D2,2022-08-20 00:00:00,Expo,21,2,2,2
D2,2022-08-20 00:00:00,Hosts,21,8,8,8
D2,2022-08-20 00:00:00,Runners,21,5,6,6
D2,2022-08-20 00:00:00,Servers,21,9,13,15
D3,2022-08-20 00:00:00,Barback,21,,4,3
D3,2022-08-20 00:00:00,Bartender,21,7,8,5
D3,2022-08-20 00:00:00,Expo,21,2,2,2
D3,2022-08-20 00:00:00,Hosts,21,6,12,8
D3,2022-08-20 00:00:00,Runners,21,10,9,10
D3,2022-08-20 00:00:00,Servers,21,14,16,13
D4,2022-08-20 00:00:00,Barback,21,2,2,2
D4,2022-08-20 00:00:00,Bartender,21,5,7,5
D4,2022-08-20 00:00:00,Expo,21,4,2,2
D4,2022-08-20 00:00:00,Hosts,21,8,10,5
D4,2022-08-20 00:00:00,Runners,21,6,7,5
D4,2022-08-20 00:00:00,Servers,21,9,14,13
D5,2022-08-20 00:00:00,Barback,21,1,2,2
D5,2022-08-20 00:00:00,Bartender,21,6,7,4
D5,2022-08-20 00:00:00,Expo,21,2,2,2
D5,2022-08-20 00:00:00,Hosts,21,9,9,6
D5,2022-08-20 00:00:00,Runners,21,4,6,5
D5,2022-08-20 00:00:00,Servers,21,10,10,10
D6,2022-08-20 00:00:00,Barback,21,2,0,1
D6,2022-08-20 00:00:00,Bartender,21,3,0,4
D6,2022-08-20 00:00:00,Expo,21,1,0,2
D6,2022-08-20 00:00:00,Hosts,21,6,0,7
D6,2022-08-20 00:00:00,Runners,21,6,0,5
D6,2022-08-20 00:00:00,Servers,21,7,0,9
D7,2022-08-20 00:00:00,Barback,21,1,2,2
D7,2022-08-20 00:00:00,Bartender,21,3,6,5
D7,2022-08-20 00:00:00,Expo,21,6,2,2
D7,2022-08-20 00:00:00,Hosts,21,8,9,7
D7,2022-08-20 00:00:00,Runners,21,5,9,8
D7,2022-08-20 00:00:00,Servers,21,6,12,8
D8,2022-08-20 00:00:00,Barback,21,1,2,1
D8,2022-08-20 00:00:00,Bartender,21,3,5,2
D8,2022-08-20 00:00:00,Expo,21,2,1,1
D8,2022-08-20 00:00:00,Hosts,21,8,8,3
D8,2022-08-20 00:00:00,Runners,21,4,6,3
D8,2022-08-20 00:00:00,Servers,21,10,11,5
D1,2022-08-20 00:00:00,Barback,22,2,3,3
D1,2022-08-20 00:00:00,Bartender,22,5,7,5
D1,2022-08-20 00:00:00,Expo,22,2,2,1
D1,2022-08-20 00:00:00,Hosts,22,8,11,11
D1,2022-08-20 00:00:00,Runners,22,8,10,4
D1,2022-08-20 00:00:00,Servers,22,16,19,9
D2,2022-08-20 00:00:00,Barback,22,,2,1
D2,2022-08-20 00:00:00,Bartender,22,6,8,3
D2,2022-08-20 00:00:00,Expo,22,3,2,1
D2,2022-08-20 00:00:00,Hosts,22,4,8,3
D2,2022-08-20 00:00:00,Runners,22,6,6,3
D2,2022-08-20 00:00:00,Servers,22,13,13,9
D3,2022-08-20 00:00:00,Barback,22,,4,0
D3,2022-08-20 00:00:00,Bartender,22,8,6,3
D3,2022-08-20 00:00:00,Expo,22,2,2,2
D3,2022-08-20 00:00:00,Hosts,22,2,4,5
D3,2022-08-20 00:00:00,Runners,22,10,8,6
D3,2022-08-20 00:00:00,Servers,22,15,16,9
D4,2022-08-20 00:00:00,Barback,22,2,2,2
D4,2022-08-20 00:00:00,Bartender,22,6,7,4
D4,2022-08-20 00:00:00,Expo,22,4,2,2
D4,2022-08-20 00:00:00,Hosts,22,6,8,5
D4,2022-08-20 00:00:00,Runners,22,6,6,5
D4,2022-08-20 00:00:00,Servers,22,11,14,12
D5,2022-08-20 00:00:00,Barback,22,1,2,0
D5,2022-08-20 00:00:00,Bartender,22,7,6,0
D5,2022-08-20 00:00:00,Expo,22,2,2,0
D5,2022-08-20 00:00:00,Hosts,22,6,7,0
D5,2022-08-20 00:00:00,Runners,22,5,6,0
D5,2022-08-20 00:00:00,Servers,22,11,9,0
D6,2022-08-20 00:00:00,Barback,22,2,0,1
D6,2022-08-20 00:00:00,Bartender,22,4,0,3
D6,2022-08-20 00:00:00,Expo,22,1,0,1
D6,2022-08-20 00:00:00,Hosts,22,3,0,2
D6,2022-08-20 00:00:00,Runners,22,6,0,4
D6,2022-08-20 00:00:00,Servers,22,9,0,6
D7,2022-08-20 00:00:00,Barback,22,2,2,1
D7,2022-08-20 00:00:00,Bartender,22,5,6,4
D7,2022-08-20 00:00:00,Expo,22,5,2,2
D7,2022-08-20 00:00:00,Hosts,22,7,5,5
D7,2022-08-20 00:00:00,Runners,22,4,8,6
D7,2022-08-20 00:00:00,Servers,22,8,10,6
D8,2022-08-20 00:00:00,Barback,22,1,2,1
D8,2022-08-20 00:00:00,Bartender,22,3,4,2
D8,2022-08-20 00:00:00,Expo,22,1,1,1
D8,2022-08-20 00:00:00,Hosts,22,3,5,3
D8,2022-08-20 00:00:00,Runners,22,3,5,2
D8,2022-08-20 00:00:00,Servers,22,10,11,3
D1,2022-08-20 00:00:00,Barback,23,2,3,2
D1,2022-08-20 00:00:00,Bartender,23,5,7,3
D1,2022-08-20 00:00:00,Expo,23,2,2,1
D1,2022-08-20 00:00:00,Hosts,23,3,11,5
D1,2022-08-20 00:00:00,Runners,23,7,10,4
D1,2022-08-20 00:00:00,Servers,23,16,19,8
D2,2022-08-20 00:00:00,Barback,23,,2,1
D2,2022-08-20 00:00:00,Bartender,23,5,8,2
D2,2022-08-20 00:00:00,Expo,23,2,2,1
D2,2022-08-20 00:00:00,Hosts,23,3,8,2
D2,2022-08-20 00:00:00,Runners,23,5,6,2
D2,2022-08-20 00:00:00,Servers,23,12,13,5
D3,2022-08-20 00:00:00,Barback,23,,4,1
D3,2022-08-20 00:00:00,Bartender,23,8,6,2
D3,2022-08-20 00:00:00,Expo,23,2,2,1
D3,2022-08-20 00:00:00,Hosts,23,1,4,3
D3,2022-08-20 00:00:00,Runners,23,7,8,3
D3,2022-08-20 00:00:00,Servers,23,12,16,5
D4,2022-08-20 00:00:00,Barback,23,2,2,1
D4,2022-08-20 00:00:00,Bartender,23,5,7,3
D4,2022-08-20 00:00:00,Expo,23,2,2,1
D4,2022-08-20 00:00:00,Hosts,23,3,8,4
D4,2022-08-20 00:00:00,Runners,23,6,6,4
D4,2022-08-20 00:00:00,Servers,23,11,14,7
D5,2022-08-20 00:00:00,Barback,23,1,2,0
D5,2022-08-20 00:00:00,Bartender,23,6,6,1
D5,2022-08-20 00:00:00,Expo,23,1,2,1
D5,2022-08-20 00:00:00,Hosts,23,3,7,2
D5,2022-08-20 00:00:00,Runners,23,5,6,1
D5,2022-08-20 00:00:00,Servers,23,11,9,3
D6,2022-08-20 00:00:00,Barback,23,2,0,
D6,2022-08-20 00:00:00,Bartender,23,4,0,
D6,2022-08-20 00:00:00,Expo,23,,0,
D6,2022-08-20 00:00:00,Hosts,23,,0,
D6,2022-08-20 00:00:00,Runners,23,5,0,
D6,2022-08-20 00:00:00,Servers,23,7,0,
D7,2022-08-20 00:00:00,Barback,23,2,2,0
D7,2022-08-20 00:00:00,Bartender,23,5,6,1
D7,2022-08-20 00:00:00,Expo,23,3,2,1
D7,2022-08-20 00:00:00,Hosts,23,1,5,2
D7,2022-08-20 00:00:00,Runners,23,3,8,1
D7,2022-08-20 00:00:00,Servers,23,8,10,1
D8,2022-08-20 00:00:00,Barback,23,1,2,1
D8,2022-08-20 00:00:00,Bartender,23,2,4,1
D8,2022-08-20 00:00:00,Expo,23,,1,1
D8,2022-08-20 00:00:00,Hosts,23,1,5,2
D8,2022-08-20 00:00:00,Runners,23,3,5,1
D8,2022-08-20 00:00:00,Servers,23,8,11,1
D1,2022-08-21 00:00:00,Barback,7,,0,
D1,2022-08-21 00:00:00,Bartender,7,,0,
D1,2022-08-21 00:00:00,Expo,7,,0,
D1,2022-08-21 00:00:00,Hosts,7,,0,
D1,2022-08-21 00:00:00,Runners,7,,0,
D1,2022-08-21 00:00:00,Servers,7,,0,
D2,2022-08-21 00:00:00,Barback,7,,0,
D2,2022-08-21 00:00:00,Bartender,7,,0,
D2,2022-08-21 00:00:00,Expo,7,,0,
D2,2022-08-21 00:00:00,Hosts,7,0,0,
D2,2022-08-21 00:00:00,Runners,7,0,0,
D2,2022-08-21 00:00:00,Servers,7,0,0,
D3,2022-08-21 00:00:00,Barback,7,,0,
D3,2022-08-21 00:00:00,Bartender,7,1,0,
D3,2022-08-21 00:00:00,Expo,7,0,0,
D3,2022-08-21 00:00:00,Hosts,7,0,0,
D3,2022-08-21 00:00:00,Runners,7,0,0,
D3,2022-08-21 00:00:00,Servers,7,0,0,
D4,2022-08-21 00:00:00,Barback,7,0,0,
D4,2022-08-21 00:00:00,Bartender,7,0,0,
D4,2022-08-21 00:00:00,Expo,7,,0,
D4,2022-08-21 00:00:00,Hosts,7,0,0,
D4,2022-08-21 00:00:00,Runners,7,0,0,
D4,2022-08-21 00:00:00,Servers,7,0,0,
D5,2022-08-21 00:00:00,Barback,7,,2,
D5,2022-08-21 00:00:00,Bartender,7,0,0,
D5,2022-08-21 00:00:00,Expo,7,,0,
D5,2022-08-21 00:00:00,Hosts,7,,0,
D5,2022-08-21 00:00:00,Runners,7,,0,
D5,2022-08-21 00:00:00,Servers,7,,0,
D6,2022-08-21 00:00:00,Barback,7,,0,
D6,2022-08-21 00:00:00,Bartender,7,2,0,
D6,2022-08-21 00:00:00,Expo,7,,0,
D6,2022-08-21 00:00:00,Hosts,7,,0,
D6,2022-08-21 00:00:00,Runners,7,,0,
D6,2022-08-21 00:00:00,Servers,7,,0,
D7,2022-08-21 00:00:00,Barback,7,,0,
D7,2022-08-21 00:00:00,Bartender,7,,0,
D7,2022-08-21 00:00:00,Expo,7,0,0,
D7,2022-08-21 00:00:00,Hosts,7,0,0,
D7,2022-08-21 00:00:00,Runners,7,0,0,
D7,2022-08-21 00:00:00,Servers,7,0,0,
D8,2022-08-21 00:00:00,Barback,7,,0,
D8,2022-08-21 00:00:00,Bartender,7,,0,
D8,2022-08-21 00:00:00,Expo,7,,0,
D8,2022-08-21 00:00:00,Hosts,7,,0,
D8,2022-08-21 00:00:00,Runners,7,,0,
D8,2022-08-21 00:00:00,Servers,7,,2,
D1,2022-08-21 00:00:00,Barback,8,1,2,
D1,2022-08-21 00:00:00,Bartender,8,3,3,
D1,2022-08-21 00:00:00,Expo,8,1,1,
D1,2022-08-21 00:00:00,Hosts,8,1,1,
D1,2022-08-21 00:00:00,Runners,8,,2,
D1,2022-08-21 00:00:00,Servers,8,2,2,
D2,2022-08-21 00:00:00,Barback,8,1,,
D2,2022-08-21 00:00:00,Bartender,8,2,,
D2,2022-08-21 00:00:00,Expo,8,2,,
D2,2022-08-21 00:00:00,Hosts,8,1,1,
D2,2022-08-21 00:00:00,Runners,8,0,1,
D2,2022-08-21 00:00:00,Servers,8,2,2,
D3,2022-08-21 00:00:00,Bartender,8,4,,
D3,2022-08-21 00:00:00,Expo,8,1,,
D3,2022-08-21 00:00:00,Hosts,8,0,1,
D3,2022-08-21 00:00:00,Runners,8,0,2,
D3,2022-08-21 00:00:00,Servers,8,4,4,
D4,2022-08-21 00:00:00,Barback,8,1,,
D4,2022-08-21 00:00:00,Bartender,8,1,,
D4,2022-08-21 00:00:00,Hosts,8,1,1,
D4,2022-08-21 00:00:00,Runners,8,0,0,
D4,2022-08-21 00:00:00,Servers,8,1,0,
D5,2022-08-21 00:00:00,Barback,8,1,,
D5,2022-08-21 00:00:00,Bartender,8,3,,
D5,2022-08-21 00:00:00,Expo,8,1,,
D5,2022-08-21 00:00:00,Hosts,8,,0,1
D5,2022-08-21 00:00:00,Runners,8,1,1,1
D5,2022-08-21 00:00:00,Servers,8,,0,1
D6,2022-08-21 00:00:00,Bartender,8,2,,
D6,2022-08-21 00:00:00,Expo,8,1,,
D6,2022-08-21 00:00:00,Hosts,8,1,0,
D6,2022-08-21 00:00:00,Runners,8,,0,
D6,2022-08-21 00:00:00,Servers,8,2,0,
D7,2022-08-21 00:00:00,Barback,8,1,,
D7,2022-08-21 00:00:00,Bartender,8,4,,
D7,2022-08-21 00:00:00,Expo,8,1,,
D7,2022-08-21 00:00:00,Hosts,8,2,2,
D7,2022-08-21 00:00:00,Runners,8,0,2,
D7,2022-08-21 00:00:00,Servers,8,1,2,
D8,2022-08-21 00:00:00,Bartender,8,2,,
D8,2022-08-21 00:00:00,Expo,8,1,,
D8,2022-08-21 00:00:00,Hosts,8,2,2,
D8,2022-08-21 00:00:00,Runners,8,1,1,
D8,2022-08-21 00:00:00,Servers,8,2,2,
D1,2022-08-21 00:00:00,Barback,9,1,3,1
D1,2022-08-21 00:00:00,Bartender,9,4,5,2
D1,2022-08-21 00:00:00,Expo,9,1,2,1
D1,2022-08-21 00:00:00,Hosts,9,3,4,4
D1,2022-08-21 00:00:00,Runners,9,2,6,4
D1,2022-08-21 00:00:00,Servers,9,6,14,9
D2,2022-08-21 00:00:00,Barback,9,2,2,1
D2,2022-08-21 00:00:00,Bartender,9,6,7,3
D2,2022-08-21 00:00:00,Expo,9,2,2,1
D2,2022-08-21 00:00:00,Hosts,9,3,,
D2,2022-08-21 00:00:00,Runners,9,1,0,0
D2,2022-08-21 00:00:00,Servers,9,9,,
D3,2022-08-21 00:00:00,Barback,9,1,2,0
D3,2022-08-21 00:00:00,Bartender,9,6,5,3
D3,2022-08-21 00:00:00,Expo,9,3,2,2
D3,2022-08-21 00:00:00,Hosts,9,4,,
D3,2022-08-21 00:00:00,Runners,9,2,0,1
D3,2022-08-21 00:00:00,Servers,9,7,,
D4,2022-08-21 00:00:00,Barback,9,1,1,0
D4,2022-08-21 00:00:00,Bartender,9,3,3,2
D4,2022-08-21 00:00:00,Expo,9,1,1,1
D4,2022-08-21 00:00:00,Hosts,9,3,,
D4,2022-08-21 00:00:00,Runners,9,1,0,0
D4,2022-08-21 00:00:00,Servers,9,6,,
D5,2022-08-21 00:00:00,Barback,9,1,4,0
D5,2022-08-21 00:00:00,Bartender,9,5,4,0
D5,2022-08-21 00:00:00,Expo,9,2,2,0
D5,2022-08-21 00:00:00,Hosts,9,4,,
D5,2022-08-21 00:00:00,Runners,9,5,0,0
D5,2022-08-21 00:00:00,Servers,9,11,,
D6,2022-08-21 00:00:00,Barback,9,,0,0
D6,2022-08-21 00:00:00,Bartender,9,2,0,2
D6,2022-08-21 00:00:00,Expo,9,1,0,1
D6,2022-08-21 00:00:00,Hosts,9,3,,
D6,2022-08-21 00:00:00,Runners,9,1,0,0
D6,2022-08-21 00:00:00,Servers,9,5,,
D7,2022-08-21 00:00:00,Barback,9,2,2,0
D7,2022-08-21 00:00:00,Bartender,9,5,4,1
D7,2022-08-21 00:00:00,Expo,9,1,2,1
D7,2022-08-21 00:00:00,Hosts,9,4,,
D7,2022-08-21 00:00:00,Runners,9,2,0,0
D7,2022-08-21 00:00:00,Servers,9,6,,
D8,2022-08-21 00:00:00,Barback,9,,1,1
D8,2022-08-21 00:00:00,Bartender,9,2,2,2
D8,2022-08-21 00:00:00,Expo,9,1,1,1
D8,2022-08-21 00:00:00,Hosts,9,4,,
D8,2022-08-21 00:00:00,Runners,9,3,0,0
D8,2022-08-21 00:00:00,Servers,9,6,,
D1,2022-08-21 00:00:00,Barback,10,1,3,2
D1,2022-08-21 00:00:00,Bartender,10,4,5,3
D1,2022-08-21 00:00:00,Expo,10,2,2,1
D1,2022-08-21 00:00:00,Hosts,10,5,6,7
D1,2022-08-21 00:00:00,Runners,10,6,9,4
D1,2022-08-21 00:00:00,Servers,10,9,19,13
D2,2022-08-21 00:00:00,Barback,10,2,2,2
D2,2022-08-21 00:00:00,Bartender,10,6,8,5
D2,2022-08-21 00:00:00,Expo,10,3,2,2
D2,2022-08-21 00:00:00,Hosts,10,5,5,5
D2,2022-08-21 00:00:00,Runners,10,3,6,6
D2,2022-08-21 00:00:00,Servers,10,11,11,12
D3,2022-08-21 00:00:00,Barback,10,1,2,2
D3,2022-08-21 00:00:00,Bartender,10,6,5,3
D3,2022-08-21 00:00:00,Expo,10,3,2,2
D3,2022-08-21 00:00:00,Hosts,10,5,7,6
D3,2022-08-21 00:00:00,Runners,10,3,9,8
D3,2022-08-21 00:00:00,Servers,10,9,16,11
D4,2022-08-21 00:00:00,Barback,10,2,2,1
D4,2022-08-21 00:00:00,Bartender,10,3,5,3
D4,2022-08-21 00:00:00,Expo,10,3,2,1
D4,2022-08-21 00:00:00,Hosts,10,4,5,4
D4,2022-08-21 00:00:00,Runners,10,3,5,4
D4,2022-08-21 00:00:00,Servers,10,6,10,9
D5,2022-08-21 00:00:00,Barback,10,1,4,2
D5,2022-08-21 00:00:00,Bartender,10,5,5,4
D5,2022-08-21 00:00:00,Expo,10,2,2,2
D5,2022-08-21 00:00:00,Hosts,10,6,6,6
D5,2022-08-21 00:00:00,Runners,10,6,6,5
D5,2022-08-21 00:00:00,Servers,10,12,11,10
D6,2022-08-21 00:00:00,Barback,10,1,0,1
D6,2022-08-21 00:00:00,Bartender,10,3,0,3
D6,2022-08-21 00:00:00,Expo,10,1,0,1
D6,2022-08-21 00:00:00,Hosts,10,5,0,4
D6,2022-08-21 00:00:00,Runners,10,3,0,4
D6,2022-08-21 00:00:00,Servers,10,6,0,6
D7,2022-08-21 00:00:00,Barback,10,2,2,1
D7,2022-08-21 00:00:00,Bartender,10,5,4,3
D7,2022-08-21 00:00:00,Expo,10,2,2,1
D7,2022-08-21 00:00:00,Hosts,10,6,7,4
D7,2022-08-21 00:00:00,Runners,10,4,7,5
D7,2022-08-21 00:00:00,Servers,10,6,10,5
D8,2022-08-21 00:00:00,Barback,10,1,2,1
D8,2022-08-21 00:00:00,Bartender,10,2,3,2
D8,2022-08-21 00:00:00,Expo,10,1,2,1
D8,2022-08-21 00:00:00,Hosts,10,6,6,3
D8,2022-08-21 00:00:00,Runners,10,4,5,3
D8,2022-08-21 00:00:00,Servers,10,11,11,5
D1,2022-08-21 00:00:00,Barback,11,1,3,2
D1,2022-08-21 00:00:00,Bartender,11,4,5,3
D1,2022-08-21 00:00:00,Expo,11,2,2,1
D1,2022-08-21 00:00:00,Hosts,11,5,6,7
D1,2022-08-21 00:00:00,Runners,11,5,9,4
D1,2022-08-21 00:00:00,Servers,11,11,19,13
D2,2022-08-21 00:00:00,Barback,11,2,2,2
D2,2022-08-21 00:00:00,Bartender,11,5,8,5
D2,2022-08-21 00:00:00,Expo,11,3,2,2
D2,2022-08-21 00:00:00,Hosts,11,5,6,8
D2,2022-08-21 00:00:00,Runners,11,4,6,7
D2,2022-08-21 00:00:00,Servers,11,10,13,14
D3,2022-08-21 00:00:00,Barback,11,1,2,3
D3,2022-08-21 00:00:00,Bartender,11,7,5,6
D3,2022-08-21 00:00:00,Expo,11,3,2,2
D3,2022-08-21 00:00:00,Hosts,11,6,9,9
D3,2022-08-21 00:00:00,Runners,11,4,11,10
D3,2022-08-21 00:00:00,Servers,11,8,16,15
D4,2022-08-21 00:00:00,Barback,11,2,2,2
D4,2022-08-21 00:00:00,Bartender,11,2,6,4
D4,2022-08-21 00:00:00,Expo,11,3,2,2
D4,2022-08-21 00:00:00,Hosts,11,5,7,5
D4,2022-08-21 00:00:00,Runners,11,3,6,5
D4,2022-08-21 00:00:00,Servers,11,8,11,12
D5,2022-08-21 00:00:00,Barback,11,1,4,1
D5,2022-08-21 00:00:00,Bartender,11,4,5,3
D5,2022-08-21 00:00:00,Expo,11,1,2,1
D5,2022-08-21 00:00:00,Hosts,11,6,7,5
D5,2022-08-21 00:00:00,Runners,11,5,6,5
D5,2022-08-21 00:00:00,Servers,11,8,11,7
D6,2022-08-21 00:00:00,Barback,11,1,0,1
D6,2022-08-21 00:00:00,Bartender,11,3,0,3
D6,2022-08-21 00:00:00,Expo,11,2,0,1
D6,2022-08-21 00:00:00,Hosts,11,6,0,5
D6,2022-08-21 00:00:00,Runners,11,3,0,5
D6,2022-08-21 00:00:00,Servers,11,8,0,7
D7,2022-08-21 00:00:00,Barback,11,2,2,1
D7,2022-08-21 00:00:00,Bartender,11,5,4,4
D7,2022-08-21 00:00:00,Expo,11,2,2,2
D7,2022-08-21 00:00:00,Hosts,11,5,7,5
D7,2022-08-21 00:00:00,Runners,11,5,7,6
D7,2022-08-21 00:00:00,Servers,11,6,10,6
D8,2022-08-21 00:00:00,Barback,11,1,2,1
D8,2022-08-21 00:00:00,Bartender,11,2,3,2
D8,2022-08-21 00:00:00,Expo,11,1,2,1
D8,2022-08-21 00:00:00,Hosts,11,4,6,4
D8,2022-08-21 00:00:00,Runners,11,3,5,3
D8,2022-08-21 00:00:00,Servers,11,8,11,6
D1,2022-08-21 00:00:00,Barback,12,1,3,2
D1,2022-08-21 00:00:00,Bartender,12,4,5,3
D1,2022-08-21 00:00:00,Expo,12,2,2,1
D1,2022-08-21 00:00:00,Hosts,12,6,8,8
D1,2022-08-21 00:00:00,Runners,12,6,9,5
D1,2022-08-21 00:00:00,Servers,12,13,20,15
D2,2022-08-21 00:00:00,Barback,12,2,2,2
D2,2022-08-21 00:00:00,Bartender,12,6,8,5
D2,2022-08-21 00:00:00,Expo,12,3,2,2
